flow_id,packets,bytes,duration,avg_pkt_size,throughput,syn_count,ack_count,fin_count,rst_count,small_packet_ratio,pkt_size_var,interarrival_var,throughput_per_packet,class
119.147.3.178:443-61.139.26.122:57739-6,10.0,4807.0,13.978686094284058,480.7,343.8806743049765,1.0,10.0,1.0,0.0,0.5,303778.41,18.914390222589184,34.38806743049765,instant-message
194.242.47.149:443-95.137.109.27:57739-6,10.0,4751.0,13.978547811508179,475.1,339.8779375414536,1.0,10.0,1.0,0.0,0.5,301777.2899999999,18.913906025406177,33.98779375414536,instant-message
175.174.94.124:41093-61.139.26.122:23-6,1.0,62.0,0.0,62.0,62.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,instant-message
61.139.26.122:23-175.174.94.124:41093-6,1.0,62.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,62.0,instant-message
175.178.31.12:443-61.139.26.122:51113-17,4.0,1662.0,25.600790977478027,415.5,64.91986913459523,0.0,0.0,0.0,0.0,0.0,18486.75,145.64088492408726,16.229967283648808,instant-message
207.29.68.104:443-95.137.109.27:51113-17,4.0,1630.0,25.60085701942444,407.5,63.669743507541604,0.0,0.0,0.0,0.0,0.0,18486.75,145.64160379543523,15.917435876885401,instant-message
95.137.109.27:60890-81.179.190.60:53-17,1.0,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,instant-message
81.179.190.60:53-95.137.109.27:60890-17,1.0,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,instant-message
95.137.109.27:57276-81.179.190.60:53-17,1.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,instant-message
81.179.190.60:53-95.137.109.27:57276-17,1.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,instant-message
139.162.130.88:60000-61.139.26.122:979-6,1.0,62.0,0.0,62.0,62.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,instant-message
61.139.26.122:979-139.162.130.88:60000-6,1.0,62.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,62.0,instant-message
95.137.109.27:59736-81.179.190.60:53-17,1.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,instant-message
81.179.190.60:0-95.137.109.27:0-1,10.0,740.0,9.009291172027588,74.0,82.13742744796416,0.0,0.0,0.0,0.0,1.0,0.0,2.069353083950571e-09,8.213742744796416,instant-message
95.137.109.27:0-81.179.190.60:0-1,10.0,740.0,9.009293794631958,74.0,82.13740353776863,0.0,0.0,0.0,0.0,1.0,0.0,2.8244582530151315e-09,8.213740353776863,instant-message
81.179.190.60:53-95.137.109.27:59736-17,1.0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,instant-message
192.46.234.75:60000-61.139.26.122:1751-6,1.0,62.0,0.0,62.0,62.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,instant-message
61.139.26.122:1751-192.46.234.75:60000-6,1.0,62.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,62.0,instant-message
95.137.109.27:57248-81.179.190.60:53-17,1.0,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,instant-message
81.179.190.60:53-95.137.109.27:57248-17,1.0,403.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,instant-message
95.137.109.27:57740-207.30.247.133:443-6,25.0,3185.0,34.040897846221924,127.4,93.56392461761968,1.0,24.0,1.0,0.0,0.76,15801.440000000002,45.03867123098268,3.742556984704787,instant-message
61.139.26.122:57740-182.242.94.107:443-6,25.0,3385.0,34.040465116500854,135.4,99.44047440054358,1.0,24.0,1.0,0.0,0.76,15801.440000000002,45.03963137519435,3.977618976021743,instant-message
182.242.94.107:443-61.139.26.122:57740-6,32.0,14990.0,34.02431917190552,468.4375,440.5672285245169,1.0,32.0,1.0,0.0,0.4375,260860.49609375,35.25234973108672,13.767725891391153,instant-message
207.30.247.133:443-95.137.109.27:57740-6,32.0,14806.0,34.024519205093384,462.6875,435.15677358296307,1.0,32.0,1.0,0.0,0.4375,259040.90234375,35.254293416669334,13.598649174467596,instant-message
182.242.94.107:0-61.139.26.122:0-6,4.0,240.0,0.38064098358154297,60.0,630.5153946949748,0.0,0.0,0.0,0.0,1.0,0.0,0.027875223776479486,157.6288486737437,instant-message
207.30.247.133:0-95.137.109.27:0-6,4.0,240.0,0.3800489902496338,60.0,631.4975336268013,0.0,0.0,0.0,0.0,1.0,0.0,0.02789119077272062,157.87438340670033,instant-message
