window_start,window_end,packets,bytes,duration,avg_pkt_size,throughput,pkt_rate,class
1693897509.577452,1693897510.577452,13374,8629868,1.000000,645.2720203379691,8629868,13374,video
1693897510.577452,1693897511.577452,3591,2122353,1.000000,591.0200501253133,2122353,3591,video
1693897511.577452,1693897512.577452,1369,889400,1.000000,649.6712929145361,8.894E+5,1369,video
1693897512.577452,1693897513.577452,932,566829,1.000000,608.1856223175965,566829,932,video
1693897513.577452,1693897514.577452,2487,1416273,1.000000,569.4704463208685,1416273,2487,video
1693897514.577452,1693897515.577452,1446,875014,1.000000,605.1272475795297,875014,1446,video
1693897515.577452,1693897516.577452,952,512650,1.000000,538.4978991596639,5.1265E+5,952,video
1693897516.577452,1693897517.577452,502,282955,1.000000,563.6553784860557,282955,502,video
1693897517.577452,1693897518.577452,2203,1385666,1.000000,628.9904675442579,1385666,2203,video
1693897518.577452,1693897519.577452,5072,2894951,1.000000,570.7710962145111,2894951,5072,video
1693897519.577452,1693897520.577452,1400,723298,1.000000,516.6414285714286,723298,1.4E+3,video
1693897520.577452,1693897521.577452,1196,659992,1.000000,551.8327759197324,659992,1196,video
1693897521.577452,1693897522.577452,1378,734559,1.000000,533.0616835994194,734559,1378,video
1693897522.577452,1693897523.577452,1040,568864,1.000000,546.9846153846154,568864,1.04E+3,video
1693897523.577452,1693897524.577452,1361,704544,1.000000,517.6664217487141,704544,1361,video
1693897524.577452,1693897525.577452,583,315283,1.000000,540.7941680960549,315283,583,video
1693897525.577452,1693897526.577452,627,310277,1.000000,494.859649122807,310277,627,video
1693897526.577452,1693897527.577452,5463,3262002,1.000000,597.108182317408,3262002,5463,video
1693897527.577452,1693897528.577452,1800,969624,1.000000,538.68,969624,1.8E+3,video
1693897528.577452,1693897529.577452,732,376438,1.000000,514.25956284153,376438,732,video
1693897529.577452,1693897530.577452,11937,7039712,1.000000,589.7387953422133,7039712,11937,video
1693897530.577452,1693897531.577452,1829,1164793,1.000000,636.8469108802624,1164793,1829,video
1693897531.577452,1693897532.577452,933,531683,1.000000,569.8638799571276,531683,933,video
1693897532.577452,1693897533.577452,827,472552,1.000000,571.4050785973398,472552,827,video
1693897533.577452,1693897534.577452,897,513523,1.000000,572.4894091415831,513523,897,video
1693897534.577452,1693897535.577452,893,525356,1.000000,588.3045912653976,525356,893,video
1693897535.577452,1693897536.577452,1163,714131,1.000000,614.0421324161651,714131,1163,video
1693897536.577452,1693897537.577452,783,479723,1.000000,612.6730523627075,479723,783,video
1693897537.577452,1693897538.577452,851,520551,1.000000,611.6933019976498,520551,851,video
1693897538.577452,1693897539.577452,929,560070,1.000000,602.8740581270183,5.6007E+5,929,video
1693897539.577452,1693897540.577452,1188,676834,1.000000,569.7255892255893,676834,1188,video
1693897540.577452,1693897541.577452,789,588664,1.000000,746.0887198986059,588664,789,video
1693897541.577452,1693897542.577452,819,588222,1.000000,718.2197802197802,588222,819,video
1693897542.577452,1693897543.577452,1536,1004282,1.000000,653.8294270833334,1004282,1536,video
1693897543.577452,1693897544.577452,1068,703618,1.000000,658.8183520599251,703618,1068,video
1693897544.577452,1693897545.577452,1056,698114,1.000000,661.092803030303,698114,1056,video
1693897545.577452,1693897546.577452,1100,715978,1.000000,650.8890909090909,715978,1.1E+3,video
1693897546.577452,1693897547.577452,1324,920852,1.000000,695.5075528700906,920852,1324,video
1693897547.577452,1693897548.577452,1159,801585,1.000000,691.6177739430543,801585,1159,video
1693897548.577452,1693897549.577452,892,587450,1.000000,658.5762331838565,5.8745E+5,892,video
1693897549.577452,1693897550.577452,952,623065,1.000000,654.4800420168067,623065,952,video
1693897550.577452,1693897551.577452,960,642865,1.000000,669.6510416666666,642865,9.6E+2,video
1693897551.577452,1693897552.577452,1042,705567,1.000000,677.1276391554702,705567,1042,video
1693897552.577452,1693897553.577452,991,624082,1.000000,629.7497477295661,624082,991,video
1693897553.577452,1693897554.577452,894,580480,1.000000,649.3064876957494,5.8048E+5,894,video
1693897554.577452,1693897555.577452,934,608352,1.000000,651.3404710920771,608352,934,video
1693897555.577452,1693897556.577452,1051,687844,1.000000,654.4662226451,687844,1051,video
1693897556.577452,1693897557.577452,5138,3123792,1.000000,607.9782016348773,3123792,5138,video
1693897557.577452,1693897558.577452,978,628995,1.000000,643.1441717791411,628995,978,video
1693897558.577452,1693897559.577452,1105,626724,1.000000,567.171040723982,626724,1105,video
1693897559.577452,1693897560.577452,1809,1173669,1.000000,648.7943615257049,1173669,1809,video
1693897560.577452,1693897561.577452,762,356091,1.000000,467.31102362204723,356091,762,video
1693897561.577452,1693897562.577452,295,156630,1.000000,530.9491525423729,1.5663E+5,295,video
1693897562.577452,1693897563.577452,265,135825,1.000000,512.5471698113207,135825,265,video
1693897563.577452,1693897564.577452,844,491750,1.000000,582.6421800947867,4.9175E+5,844,video
1693897564.577452,1693897565.577452,4791,3450497,1.000000,720.203924024212,3450497,4791,video
1693897565.577452,1693897566.577452,2244,1294986,1.000000,577.0882352941177,1294986,2244,video
1693897566.577452,1693897567.577452,9549,5524533,1.000000,578.5457115928369,5524533,9549,video
1693897567.577452,1693897568.577452,1823,899650,1.000000,493.4997257268239,8.9965E+5,1823,video
1693897568.577452,1693897569.577452,1788,1088039,1.000000,608.5229306487696,1088039,1788,video
1693897569.577452,1693897570.577452,1735,1169967,1.000000,674.3325648414985,1169967,1735,video
1693897570.577452,1693897571.577452,2140,1813625,1.000000,847.4883177570093,1813625,2.14E+3,video
1693897571.577452,1693897572.577452,2506,2049597,1.000000,817.8758978451716,2049597,2506,video
1693897572.577452,1693897573.577452,1372,1701463,1.000000,1240.1333819241981,1701463,1372,video
1693897573.577452,1693897574.577452,889,1153031,1.000000,1296.9977502812148,1153031,889,video
1693897574.577452,1693897575.577452,874,1071954,1.000000,1226.491990846682,1071954,874,video
1693897575.577452,1693897576.577452,850,1071106,1.000000,1260.1247058823528,1071106,8.5E+2,video
1693897576.577452,1693897577.577452,994,1207302,1.000000,1214.5895372233401,1207302,994,video
1693897577.577452,1693897578.577452,803,969476,1.000000,1207.3175591531756,969476,803,video
1693897578.577452,1693897579.577452,612,744975,1.000000,1217.2794117647059,744975,612,video
1693897579.577452,1693897580.577452,632,798180,1.000000,1262.9430379746836,7.9818E+5,632,video
1693897580.577452,1693897581.577452,648,823397,1.000000,1270.6743827160494,823397,648,video
1693897581.577452,1693897582.577452,568,728844,1.000000,1283.1760563380283,728844,568,video
1693897582.577452,1693897583.577452,670,855335,1.000000,1276.6194029850747,855335,6.7E+2,video
