flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
103.186.219.209:53-11.43.99.204:51259-17,1.0,271.0,0.0,271.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:52463-17,1.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:57843-17,1.0,273.0,0.0,273.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:51367-17,1.0,383.0,0.0,383.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:62726-17,1.0,426.0,0.0,426.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:62217-17,1.0,271.0,0.0,271.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:55967-17,1.0,111.0,0.0,111.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56452-124.254.177.20:443-6,18.0,3212.0,91.06782793998718,178.44444444444446,1.0,17.0,1.0,1.0,web-browsing
61.139.26.122:56452-183.232.23.217:443-6,18.0,3356.0,91.06734800338745,186.44444444444446,1.0,17.0,1.0,1.0,web-browsing
11.43.99.204:56453-15.11.165.93:443-6,52.0,4967.0,86.97777986526489,95.51923076923077,1.0,51.0,1.0,0.0,web-browsing
11.43.99.204:56454-12.59.226.43:443-6,16.0,4545.0,53.75812101364136,284.0625,1.0,15.0,1.0,1.0,web-browsing
11.43.99.204:56455-12.59.226.43:443-6,26.0,11035.0,53.757853984832764,424.4230769230769,1.0,25.0,1.0,1.0,web-browsing
61.139.26.122:56453-111.123.59.248:443-6,52.0,5424.0,86.97896099090576,104.3076923076923,1.0,51.0,1.0,0.0,web-browsing
11.43.99.204:56456-12.59.226.43:443-6,12.0,2027.0,25.696234941482544,168.91666666666666,1.0,11.0,1.0,1.0,web-browsing
61.139.26.122:56454-49.7.36.11:443-6,16.0,4673.0,53.75810694694519,292.0625,1.0,15.0,1.0,1.0,web-browsing
61.139.26.122:56455-49.7.36.11:443-6,26.0,11243.0,53.75785303115845,432.4230769230769,1.0,25.0,1.0,1.0,web-browsing
61.139.26.122:56456-49.7.36.11:443-6,12.0,2123.0,25.696624994277954,176.91666666666666,1.0,11.0,1.0,1.0,web-browsing
111.123.59.248:443-61.139.26.122:56453-6,83.0,103301.0,86.97859692573547,1244.5903614457832,1.0,83.0,1.0,0.0,web-browsing
15.11.165.93:443-11.43.99.204:56453-6,83.0,102683.0,86.97367906570435,1237.144578313253,1.0,83.0,1.0,0.0,web-browsing
49.7.36.11:443-61.139.26.122:56456-6,13.0,7276.0,25.696779012680054,559.6923076923077,1.0,12.0,1.0,1.0,web-browsing
12.59.226.43:443-11.43.99.204:56456-6,13.0,7196.0,25.696641206741333,553.5384615384615,1.0,12.0,1.0,1.0,web-browsing
111.123.59.248:0-61.139.26.122:0-6,67.0,4020.0,1.6011710166931152,60.0,0.0,0.0,0.0,0.0,web-browsing
15.11.165.93:0-11.43.99.204:0-6,67.0,4020.0,1.6013190746307373,60.0,0.0,0.0,0.0,0.0,web-browsing
49.7.36.11:443-61.139.26.122:56454-6,15.0,8167.0,53.7581090927124,544.4666666666667,1.0,14.0,1.0,1.0,web-browsing
12.59.226.43:443-11.43.99.204:56454-6,15.0,8071.0,53.75823378562927,538.0666666666667,1.0,14.0,1.0,1.0,web-browsing
49.7.36.11:443-61.139.26.122:56455-6,20.0,10987.0,53.758002042770386,549.35,1.0,19.0,1.0,1.0,web-browsing
12.59.226.43:443-11.43.99.204:56455-6,20.0,10851.0,53.75803804397583,542.55,1.0,19.0,1.0,1.0,web-browsing
183.232.23.217:443-61.139.26.122:56452-6,16.0,5535.0,91.06779289245605,345.9375,1.0,15.0,1.0,1.0,web-browsing
124.254.177.20:443-11.43.99.204:56452-6,16.0,5449.0,91.06789588928223,340.5625,1.0,15.0,1.0,1.0,web-browsing
183.232.23.217:0-61.139.26.122:0-6,2.0,120.0,0.00012302398681640625,60.0,0.0,0.0,0.0,0.0,web-browsing
124.254.177.20:0-11.43.99.204:0-6,2.0,120.0,0.0001270771026611328,60.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:53196-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:60828-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:60098-103.186.219.209:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:63408-103.186.219.209:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:65061-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:62073-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:64209-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:53596-103.186.219.209:53-17,1.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:53196-17,1.0,271.0,0.0,271.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:60098-17,1.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:65061-17,1.0,271.0,0.0,271.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:64209-17,1.0,341.0,0.0,341.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56457-54.51.98.67:443-6,29.0,3252.0,66.41752910614014,112.13793103448276,1.0,28.0,1.0,0.0,web-browsing
61.139.26.122:56457-106.63.15.86:443-6,29.0,3484.0,66.41724491119385,120.13793103448276,1.0,28.0,1.0,0.0,web-browsing
251.141.39.219:2103-42.149.203.65:2103-17,60.0,7860.0,295.24221301078796,131.0,0.0,0.0,0.0,0.0,web-browsing
106.63.15.86:443-61.139.26.122:56457-6,43.0,37461.0,66.41690397262573,871.1860465116279,1.0,43.0,1.0,0.0,web-browsing
54.51.98.67:443-11.43.99.204:56457-6,43.0,37159.0,66.41761088371277,864.1627906976744,1.0,43.0,1.0,0.0,web-browsing
11.43.99.204:53082-103.186.219.209:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:53082-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:55382-103.186.219.209:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:55382-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:55678-103.186.219.209:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:64207-103.186.219.209:53-17,1.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:55678-17,1.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56458-85.44.236.7:443-6,12.0,2358.0,27.32184600830078,196.5,1.0,11.0,1.0,0.0,web-browsing
61.139.26.122:56458-183.60.95.165:443-6,12.0,2454.0,27.321253061294556,204.5,1.0,11.0,1.0,0.0,web-browsing
183.60.95.165:443-61.139.26.122:56458-6,11.0,5593.0,27.32066798210144,508.45454545454544,1.0,11.0,1.0,0.0,web-browsing
