flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
81.179.190.60:53-95.137.109.27:57248-17,1.0,403.0,0.0,403.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57740-207.30.247.133:443-6,25.0,3185.0,34.040897846221924,127.4,1.0,24.0,1.0,0.0,instant-message
61.139.26.122:57740-182.242.94.107:443-6,25.0,3385.0,34.040465116500854,135.4,1.0,24.0,1.0,0.0,instant-message
182.242.94.107:443-61.139.26.122:57740-6,32.0,14990.0,34.02431917190552,468.4375,1.0,32.0,1.0,0.0,instant-message
207.30.247.133:443-95.137.109.27:57740-6,32.0,14806.0,34.024519205093384,462.6875,1.0,32.0,1.0,0.0,instant-message
182.242.94.107:0-61.139.26.122:0-6,4.0,240.0,0.38064098358154297,60.0,0.0,0.0,0.0,0.0,instant-message
207.30.247.133:0-95.137.109.27:0-6,4.0,240.0,0.3800489902496338,60.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57720-131.130.231.131:80-6,2.0,108.0,0.0414280891418457,54.0,0.0,2.0,1.0,0.0,instant-message
95.137.109.27:57741-131.130.231.131:80-6,10.0,1601.0,33.7472620010376,160.1,1.0,9.0,1.0,0.0,instant-message
61.139.26.122:57720-121.14.193.44:80-6,2.0,124.0,0.040914058685302734,62.0,0.0,2.0,1.0,0.0,instant-message
61.139.26.122:57741-121.14.193.44:80-6,10.0,1681.0,33.7469379901886,168.1,1.0,9.0,1.0,0.0,instant-message
121.14.193.44:80-61.139.26.122:57741-6,8.0,1159.0,33.70854187011719,144.875,1.0,8.0,1.0,0.0,instant-message
131.130.231.131:80-95.137.109.27:57741-6,8.0,1125.0,33.70845007896423,140.625,1.0,8.0,1.0,0.0,instant-message
121.14.193.44:80-61.139.26.122:57720-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,instant-message
131.130.231.131:80-95.137.109.27:57720-6,1.0,60.0,0.0,60.0,0.0,1.0,1.0,0.0,instant-message
95.137.109.27:53811-81.179.190.60:53-17,1.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:53811-17,1.0,154.0,0.0,154.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57721-178.162.5.81:80-6,2.0,108.0,0.03416109085083008,54.0,0.0,2.0,1.0,0.0,instant-message
95.137.109.27:57743-178.162.5.81:80-6,13.0,3175.0,33.04179000854492,244.23076923076923,1.0,12.0,1.0,0.0,instant-message
61.139.26.122:57721-183.47.99.109:80-6,2.0,124.0,0.034063100814819336,62.0,0.0,2.0,1.0,0.0,instant-message
61.139.26.122:57743-183.47.99.109:80-6,13.0,3279.0,33.0421199798584,252.23076923076923,1.0,12.0,1.0,0.0,instant-message
183.47.99.109:80-61.139.26.122:57743-6,12.0,3310.0,33.008545875549316,275.8333333333333,1.0,12.0,1.0,0.0,instant-message
178.162.5.81:80-95.137.109.27:57743-6,12.0,3256.0,33.00893783569336,271.3333333333333,1.0,12.0,1.0,0.0,instant-message
183.47.99.109:80-61.139.26.122:57721-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,instant-message
178.162.5.81:80-95.137.109.27:57721-6,1.0,60.0,0.0,60.0,0.0,1.0,1.0,0.0,instant-message
95.137.109.27:63471-81.179.190.60:53-17,2.0,164.0,0.017641067504882812,82.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:62510-81.179.190.60:53-17,2.0,148.0,0.016894102096557617,74.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:63471-17,2.0,196.0,0.001875162124633789,98.0,0.0,0.0,0.0,0.0,instant-message
