flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
220.181.52.246:443-61.139.26.122:43114-6,7.0,3267.0,0.1792888641357422,466.7142857142857,1.0,7.0,1.0,0.0,game
220.181.52.246:443-61.139.26.122:43116-6,7.0,3268.0,0.1792759895324707,466.85714285714283,1.0,7.0,1.0,0.0,game
220.181.52.246:443-61.139.26.122:43118-6,7.0,3268.0,0.1560068130493164,466.85714285714283,1.0,7.0,1.0,0.0,game
220.181.52.48:443-61.139.26.122:43198-6,11.0,4818.0,0.1642618179321289,438.0,1.0,9.0,1.0,2.0,game
220.181.52.48:443-61.139.26.122:43200-6,12.0,7041.0,0.16501188278198242,586.75,1.0,10.0,1.0,2.0,game
61.139.26.122:46026-118.26.253.84:443-6,11.0,1870.0,0.17778992652893066,170.0,1.0,10.0,1.0,0.0,game
61.139.26.122:43204-220.181.52.48:443-6,12.0,1714.0,0.17458891868591309,142.83333333333334,1.0,9.0,1.0,2.0,game
61.139.26.122:43206-220.181.52.48:443-6,19.0,9930.0,65.17889499664307,522.6315789473684,1.0,18.0,0.0,0.0,game
118.26.253.84:443-61.139.26.122:46026-6,11.0,5237.0,0.17774605751037598,476.09090909090907,1.0,9.0,1.0,2.0,game
220.181.52.48:443-61.139.26.122:43204-6,11.0,4458.0,0.17348694801330566,405.27272727272725,1.0,9.0,1.0,2.0,game
61.139.26.122:43208-220.181.52.48:443-6,12.0,1880.0,0.18241095542907715,156.66666666666666,1.0,11.0,1.0,0.0,game
220.181.52.48:443-61.139.26.122:43206-6,13.0,7002.0,65.12179398536682,538.6153846153846,1.0,13.0,1.0,0.0,game
220.181.52.48:443-61.139.26.122:43208-6,12.0,6851.0,0.18188691139221191,570.9166666666666,1.0,10.0,1.0,2.0,game
61.139.26.122:45484-39.107.254.3:10100-6,33.0,2914.0,34.13196420669556,88.3030303030303,1.0,32.0,1.0,0.0,game
39.107.254.3:10100-61.139.26.122:45484-6,22.0,1976.0,34.13228106498718,89.81818181818181,1.0,22.0,1.0,0.0,game
61.139.26.122:44890-220.181.52.214:80-6,5.0,1289.0,80.81182289123535,257.8,1.0,4.0,0.0,0.0,game
61.139.26.122:44892-220.181.52.214:80-6,6.0,1391.0,6.5277910232543945,231.83333333333334,1.0,5.0,1.0,0.0,game
61.139.26.122:44894-220.181.52.214:80-6,5.0,1210.0,80.80621910095215,242.0,1.0,4.0,0.0,0.0,game
220.181.52.214:80-61.139.26.122:44890-6,4.0,756.0,80.64246606826782,189.0,1.0,4.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44892-6,4.0,686.0,6.491639137268066,171.5,1.0,4.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44894-6,4.0,787.0,80.6323390007019,196.75,1.0,4.0,1.0,0.0,game
61.139.26.122:44896-220.181.52.214:80-6,3.0,206.0,60.134785175323486,68.66666666666667,1.0,1.0,0.0,1.0,game
61.139.26.122:44898-220.181.52.214:80-6,6.0,1335.0,6.457604885101318,222.5,1.0,5.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44896-6,2.0,144.0,60.0366690158844,72.0,1.0,2.0,1.0,0.0,game
220.181.52.214:80-61.139.26.122:44898-6,4.0,784.0,6.421543121337891,196.0,1.0,4.0,1.0,0.0,game
