flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
119.84.242.84:80-61.139.26.122:35958-6,220.0,298878.0,0.3288111686706543,1358.5363636363636,1.0,220.0,0.0,0.0,video
61.139.26.122:41514-125.64.131.17:443-6,11.0,1200.0,0.241286039352417,109.0909090909091,1.0,10.0,1.0,0.0,video
61.139.26.122:42504-125.64.131.16:443-6,11.0,1199.0,0.14372611045837402,109.0,1.0,10.0,1.0,0.0,video
61.139.26.122:43760-125.64.131.11:443-6,11.0,1200.0,0.14537405967712402,109.0909090909091,1.0,10.0,1.0,0.0,video
61.139.26.122:41044-125.64.131.14:443-6,11.0,1199.0,0.21808505058288574,109.0,1.0,10.0,1.0,0.0,video
125.64.131.16:443-61.139.26.122:42504-6,11.0,7150.0,7.252449989318848,650.0,1.0,10.0,1.0,1.0,video
125.64.131.17:443-61.139.26.122:41514-6,11.0,7116.0,7.7321531772613525,646.9090909090909,1.0,10.0,1.0,1.0,video
125.64.131.11:443-61.139.26.122:43760-6,11.0,7114.0,7.417558908462524,646.7272727272727,1.0,10.0,1.0,1.0,video
125.64.131.14:443-61.139.26.122:41044-6,11.0,7151.0,8.112583875656128,650.0909090909091,1.0,10.0,1.0,1.0,video
125.64.131.17:0-61.139.26.122:0-6,363.0,21780.0,292.0466299057007,60.0,0.0,0.0,0.0,0.0,video
125.64.131.16:0-61.139.26.122:0-6,100.0,6000.0,292.8753499984741,60.0,0.0,0.0,0.0,0.0,video
125.64.131.14:0-61.139.26.122:0-6,832.0,49920.0,284.52315402030945,60.0,0.0,0.0,0.0,0.0,video
61.139.26.122:41046-125.64.131.14:443-6,11.0,3424.0,0.1351161003112793,311.27272727272725,1.0,10.0,1.0,0.0,video
